OD ID,Origin,Destination,HDV Demand,EV Demand
59->18,59,18,0.0,0.0
59->19,59,19,0.0,0.0
59->20,59,20,10.215358,0.0
59->21,59,21,1.070399,0.0
59->22,59,22,13.726485,0.0
59->23,59,23,117.686596,0.0
59->24,59,24,117.686596,0.0
59->25,59,25,117.686596,0.0
59->26,59,26,117.686596,0.0
59->27,59,27,0.0,0.0
59->28,59,28,0.0,0.0
59->29,59,29,13.372854,0.0
59->30,59,30,211.109733,0.0
59->31,59,31,211.109733,0.0
59->32,59,32,211.109733,0.0
59->33,59,33,211.109733,0.0
59->34,59,34,0.0,0.0
59->35,59,35,14.018481,0.0
59->36,59,36,0.0,0.0
59->37,59,37,0.0,0.0
59->38,59,38,0.0,0.0
59->39,59,39,0.0,0.0
59->40,59,40,0.0,0.0
59->41,59,41,0.0,0.0
59->42,59,42,0.0,0.0
59->43,59,43,0.0,0.0
59->44,59,44,0.0,0.0
59->45,59,45,0.0,0.0
59->46,59,46,0.0,0.0
59->47,59,47,0.0,0.0
59->48,59,48,0.0,0.0
59->49,59,49,0.0,0.0
59->50,59,50,0.0,0.0
59->51,59,51,0.0,0.0
59->52,59,52,0.0,0.0
59->53,59,53,0.0,0.0
59->54,59,54,33.092327,0.0
59->55,59,55,0.0,0.0
59->56,59,56,0.0,0.0
59->57,59,57,0.0,0.0
59->58,59,58,0.0,0.0
59->60,59,60,0.0,0.0
59->61,59,61,83.196113,0.0
59->62,59,62,58.257931,0.0
59->63,59,63,58.257931,0.0
59->64,59,64,58.257931,0.0
59->65,59,65,58.257931,0.0
59->66,59,66,58.257931,0.0
59->67,59,67,86.322694,0.0
59->68,59,68,0.0,0.0
59->69,59,69,251.253473,0.0
59->70,59,70,0.0,0.0
59->71,59,71,0.0,0.0
59->72,59,72,0.0,0.0
59->73,59,73,0.0,0.0
59->74,59,74,0.0,0.0
60->60,60,60,0.0,0.0
60->1,60,1,0.584093,0.0
60->2,60,2,0.0,0.0
60->3,60,3,2.342811,0.0
60->4,60,4,0.0,0.0
60->5,60,5,0.0,0.0
60->6,60,6,6.160351,0.0
60->7,60,7,0.0,0.0
60->8,60,8,0.0,0.0
60->9,60,9,0.0,0.0
60->10,60,10,0.0,0.0
60->11,60,11,0.0,0.0
60->12,60,12,0.0,0.0
60->13,60,13,9.680315,0.0
60->14,60,14,9.680315,0.0
60->15,60,15,0.0,0.0
60->16,60,16,0.0,0.0
60->17,60,17,0.0,0.0
60->18,60,18,0.0,0.0
60->19,60,19,0.0,0.0
60->20,60,20,10.215358,0.0
60->21,60,21,1.070399,0.0
60->22,60,22,13.726485,0.0
60->23,60,23,117.686596,0.0
60->24,60,24,117.686596,0.0
60->25,60,25,117.686596,0.0
60->26,60,26,117.686596,0.0
60->27,60,27,0.0,0.0
60->28,60,28,0.0,0.0
60->29,60,29,13.372854,0.0
60->30,60,30,211.109733,0.0
60->31,60,31,211.109733,0.0
60->32,60,32,211.109733,0.0
60->33,60,33,211.109733,0.0
60->34,60,34,0.0,0.0
60->35,60,35,14.018481,0.0
60->36,60,36,0.0,0.0
60->37,60,37,0.0,0.0
60->38,60,38,0.0,0.0
60->39,60,39,0.0,0.0
60->40,60,40,0.0,0.0
60->41,60,41,0.0,0.0
60->42,60,42,0.0,0.0
60->43,60,43,0.0,0.0
60->44,60,44,0.0,0.0
60->45,60,45,0.0,0.0
60->46,60,46,0.0,0.0
60->47,60,47,0.0,0.0
60->48,60,48,0.0,0.0
60->49,60,49,0.0,0.0
60->50,60,50,0.0,0.0
60->51,60,51,0.0,0.0
60->52,60,52,0.0,0.0
60->53,60,53,0.0,0.0
60->54,60,54,33.092327,0.0
60->55,60,55,0.0,0.0
60->56,60,56,0.0,0.0
60->57,60,57,0.0,0.0
60->58,60,58,0.0,0.0
60->59,60,59,0.0,0.0
60->61,60,61,83.196113,0.0
60->62,60,62,58.257931,0.0
60->63,60,63,58.257931,0.0
60->64,60,64,58.257931,0.0
60->65,60,65,58.257931,0.0
60->66,60,66,58.257931,0.0
60->67,60,67,86.322694,0.0
60->68,60,68,0.0,0.0
60->69,60,69,251.253473,0.0
60->70,60,70,0.0,0.0
60->71,60,71,0.0,0.0
60->72,60,72,0.0,0.0
60->73,60,73,0.0,0.0
60->74,60,74,0.0,0.0
61->61,61,61,0.0,0.0
61->1,61,1,0.550263,0.0
61->2,61,2,0.0,0.0
61->3,61,3,2.074518,0.0
61->4,61,4,0.0,0.0
61->5,61,5,0.0,0.0
61->6,61,6,4.333691,0.0
61->7,61,7,0.0,0.0
61->8,61,8,0.0,0.0
61->9,61,9,0.0,0.0
61->10,61,10,0.0,0.0
61->11,61,11,0.0,0.0
61->12,61,12,0.0,0.0
61->13,61,13,6.02138,0.0
61->14,61,14,6.02138,0.0
61->15,61,15,0.0,0.0
61->16,61,16,0.0,0.0
61->17,61,17,0.0,0.0
61->18,61,18,0.0,0.0
61->19,61,19,0.0,0.0
61->20,61,20,6.325123,0.0
61->21,61,21,1.015204,0.0
61->22,61,22,7.195995,0.0
61->23,61,23,15.216327,0.0
61->24,61,24,15.216327,0.0
61->25,61,25,15.216327,0.0
61->26,61,26,15.216327,0.0
61->27,61,27,0.0,0.0
61->28,61,28,0.0,0.0
61->29,61,29,7.102218,0.0
61->30,61,30,16.360618,0.0
61->31,61,31,16.360618,0.0
61->32,61,32,16.360618,0.0
61->33,61,33,16.360618,0.0
61->34,61,34,0.0,0.0
61->35,61,35,7.755535,0.0
61->36,61,36,0.0,0.0
61->37,61,37,0.0,0.0
61->38,61,38,0.0,0.0
61->39,61,39,0.0,0.0
61->40,61,40,0.0,0.0
61->41,61,41,0.0,0.0
61->42,61,42,0.0,0.0
61->43,61,43,0.0,0.0
61->44,61,44,0.0,0.0
61->45,61,45,0.0,0.0
61->46,61,46,0.0,0.0
61->47,61,47,0.0,0.0
61->48,61,48,0.0,0.0
61->49,61,49,0.0,0.0
61->50,61,50,0.0,0.0
61->51,61,51,0.0,0.0
61->52,61,52,0.0,0.0
61->53,61,53,0.0,0.0
61->54,61,54,11.362737,0.0
61->55,61,55,0.0,0.0
61->56,61,56,0.0,0.0
61->57,61,57,15.788832,0.0
61->58,61,58,20.615381,0.0
61->59,61,59,17.726091,0.0
61->60,61,60,17.726091,0.0
61->62,61,62,13.458986,0.0
61->63,61,63,13.458986,0.0
61->64,61,64,13.458986,0.0
61->65,61,65,13.458986,0.0
61->66,61,66,13.458986,0.0
61->67,61,67,14.497015,0.0
61->68,61,68,0.0,0.0
61->69,61,69,15.798465,0.0
61->70,61,70,0.0,0.0
61->71,61,71,0.0,0.0
61->72,61,72,0.0,0.0
61->73,61,73,0.0,0.0
61->74,61,74,0.0,0.0
62->62,62,62,0.0,0.0
62->1,62,1,0.546584,0.0
62->2,62,2,0.0,0.0
62->3,62,3,1.993297,0.0
62->4,62,4,0.0,0.0
62->5,62,5,0.0,0.0
62->6,62,6,3.935759,0.0
62->7,62,7,0.0,0.0
62->8,62,8,0.0,0.0
62->9,62,9,0.0,0.0
62->10,62,10,0.0,0.0
62->11,62,11,0.0,0.0
62->12,62,12,0.0,0.0
62->13,62,13,5.225736,0.0
62->14,62,14,5.225736,0.0
62->15,62,15,0.0,0.0
62->16,62,16,0.0,0.0
62->17,62,17,0.0,0.0
62->18,62,18,0.0,0.0
62->19,62,19,0.0,0.0
62->20,62,20,5.528133,0.0
62->21,62,21,0.978248,0.0
62->22,62,22,6.111092,0.0
62->23,62,23,10.979506,0.0
62->24,62,24,10.979506,0.0
62->25,62,25,10.979506,0.0
62->26,62,26,10.979506,0.0
62->27,62,27,0.0,0.0
62->28,62,28,0.0,0.0
62->29,62,29,6.066674,0.0
62->30,62,30,11.220804,0.0
62->31,62,31,11.220804,0.0
62->32,62,32,11.220804,0.0
62->33,62,33,11.220804,0.0
62->34,62,34,0.0,0.0
62->35,62,35,6.509325,0.0
62->36,62,36,0.0,0.0
62->37,62,37,0.0,0.0
62->38,62,38,0.0,0.0
62->39,62,39,0.0,0.0
62->40,62,40,0.0,0.0
62->41,62,41,0.0,0.0
62->42,62,42,0.0,0.0
62->43,62,43,0.0,0.0
62->44,62,44,0.0,0.0
62->45,62,45,0.0,0.0
62->46,62,46,0.0,0.0
62->47,62,47,0.0,0.0
62->48,62,48,0.0,0.0
62->49,62,49,0.0,0.0
62->50,62,50,0.0,0.0
62->51,62,51,0.0,0.0
62->52,62,52,0.0,0.0
62->53,62,53,0.0,0.0
62->54,62,54,9.048537,0.0
62->55,62,55,0.0,0.0
62->56,62,56,0.0,0.0
62->57,62,57,11.902776,0.0
62->58,62,58,14.019985,0.0
62->59,62,59,12.142594,0.0
62->60,62,60,12.142594,0.0
62->61,62,61,10.181054,0.0
62->63,62,63,0.0,0.0
62->64,62,64,0.0,0.0
62->65,62,65,0.0,0.0
62->66,62,66,0.0,0.0
62->67,62,67,10.781305,0.0
62->68,62,68,0.0,0.0
62->69,62,69,11.633072,0.0
62->70,62,70,0.0,0.0
62->71,62,71,0.0,0.0
62->72,62,72,0.0,0.0
62->73,62,73,0.0,0.0
62->74,62,74,0.0,0.0
63->63,63,63,0.0,0.0
63->1,63,1,0.546584,0.0
63->2,63,2,0.0,0.0
63->3,63,3,1.993297,0.0
63->4,63,4,0.0,0.0
63->5,63,5,0.0,0.0
63->6,63,6,3.935759,0.0
63->7,63,7,0.0,0.0
63->8,63,8,0.0,0.0
63->9,63,9,0.0,0.0
63->10,63,10,0.0,0.0
63->11,63,11,0.0,0.0
63->12,63,12,0.0,0.0
63->13,63,13,5.225736,0.0
63->14,63,14,5.225736,0.0
63->15,63,15,0.0,0.0
63->16,63,16,0.0,0.0
63->17,63,17,0.0,0.0
63->18,63,18,0.0,0.0
63->19,63,19,0.0,0.0
63->20,63,20,5.528133,0.0
63->21,63,21,0.978248,0.0
63->22,63,22,6.111092,0.0
63->23,63,23,10.979506,0.0
63->24,63,24,10.979506,0.0
63->25,63,25,10.979506,0.0
63->26,63,26,10.979506,0.0
63->27,63,27,0.0,0.0
63->28,63,28,0.0,0.0
63->29,63,29,6.066674,0.0
63->30,63,30,11.220804,0.0
63->31,63,31,11.220804,0.0
63->32,63,32,11.220804,0.0
63->33,63,33,11.220804,0.0
63->34,63,34,0.0,0.0
63->35,63,35,6.509325,0.0
63->36,63,36,0.0,0.0
63->37,63,37,0.0,0.0
63->38,63,38,0.0,0.0
63->39,63,39,0.0,0.0
63->40,63,40,0.0,0.0
63->41,63,41,0.0,0.0
63->42,63,42,0.0,0.0
63->43,63,43,0.0,0.0
63->44,63,44,0.0,0.0
63->45,63,45,0.0,0.0
63->46,63,46,0.0,0.0
63->47,63,47,0.0,0.0
63->48,63,48,0.0,0.0
63->49,63,49,0.0,0.0
63->50,63,50,0.0,0.0
63->51,63,51,0.0,0.0
63->52,63,52,0.0,0.0
63->53,63,53,0.0,0.0
63->54,63,54,9.048537,0.0
63->55,63,55,0.0,0.0
63->56,63,56,0.0,0.0
63->57,63,57,11.902776,0.0
63->58,63,58,14.019985,0.0
63->59,63,59,12.142594,0.0
63->60,63,60,12.142594,0.0
63->61,63,61,10.181054,0.0
63->62,63,62,0.0,0.0
63->64,63,64,0.0,0.0
63->65,63,65,0.0,0.0
63->66,63,66,0.0,0.0
63->67,63,67,10.781305,0.0
63->68,63,68,0.0,0.0
63->69,63,69,11.633072,0.0
63->70,63,70,0.0,0.0
63->71,63,71,0.0,0.0
63->72,63,72,0.0,0.0
63->73,63,73,0.0,0.0
63->74,63,74,0.0,0.0
64->64,64,64,0.0,0.0
64->1,64,1,0.546584,0.0
64->2,64,2,0.0,0.0
64->3,64,3,1.993297,0.0
64->4,64,4,0.0,0.0
64->5,64,5,0.0,0.0
64->6,64,6,3.935759,0.0
64->7,64,7,0.0,0.0
64->8,64,8,0.0,0.0
64->9,64,9,0.0,0.0
64->10,64,10,0.0,0.0
64->11,64,11,0.0,0.0
64->12,64,12,0.0,0.0
64->13,64,13,5.225736,0.0
64->14,64,14,5.225736,0.0
64->15,64,15,0.0,0.0
64->16,64,16,0.0,0.0
64->17,64,17,0.0,0.0
64->18,64,18,0.0,0.0
64->19,64,19,0.0,0.0
64->20,64,20,5.528133,0.0
64->21,64,21,0.978248,0.0
64->22,64,22,6.111092,0.0
64->23,64,23,10.979506,0.0
64->24,64,24,10.979506,0.0
64->25,64,25,10.979506,0.0
64->26,64,26,10.979506,0.0
64->27,64,27,0.0,0.0
64->28,64,28,0.0,0.0
64->29,64,29,6.066674,0.0
64->30,64,30,11.220804,0.0
64->31,64,31,11.220804,0.0
64->32,64,32,11.220804,0.0
64->33,64,33,11.220804,0.0
64->34,64,34,0.0,0.0
64->35,64,35,6.509325,0.0
64->36,64,36,0.0,0.0
64->37,64,37,0.0,0.0
64->38,64,38,0.0,0.0
64->39,64,39,0.0,0.0
64->40,64,40,0.0,0.0
64->41,64,41,0.0,0.0
64->42,64,42,0.0,0.0
64->43,64,43,0.0,0.0
64->44,64,44,0.0,0.0
64->45,64,45,0.0,0.0
64->46,64,46,0.0,0.0
64->47,64,47,0.0,0.0
64->48,64,48,0.0,0.0
64->49,64,49,0.0,0.0
64->50,64,50,0.0,0.0
64->51,64,51,0.0,0.0
64->52,64,52,0.0,0.0
64->53,64,53,0.0,0.0
64->54,64,54,9.048537,0.0
64->55,64,55,0.0,0.0
64->56,64,56,0.0,0.0
64->57,64,57,11.902776,0.0
64->58,64,58,14.019985,0.0
64->59,64,59,12.142594,0.0
64->60,64,60,12.142594,0.0
64->61,64,61,10.181054,0.0
64->62,64,62,0.0,0.0
64->63,64,63,0.0,0.0
64->65,64,65,0.0,0.0
64->66,64,66,0.0,0.0
64->67,64,67,10.781305,0.0
64->68,64,68,0.0,0.0
64->69,64,69,11.633072,0.0
64->70,64,70,0.0,0.0
64->71,64,71,0.0,0.0
64->72,64,72,0.0,0.0
64->73,64,73,0.0,0.0
64->74,64,74,0.0,0.0
65->65,65,65,0.0,0.0
65->1,65,1,0.546584,0.0
65->2,65,2,0.0,0.0
65->3,65,3,1.993297,0.0
65->4,65,4,0.0,0.0
65->5,65,5,0.0,0.0
65->6,65,6,3.935759,0.0
65->7,65,7,0.0,0.0
65->8,65,8,0.0,0.0
65->9,65,9,0.0,0.0
65->10,65,10,0.0,0.0
65->11,65,11,0.0,0.0
65->12,65,12,0.0,0.0
65->13,65,13,5.225736,0.0
65->14,65,14,5.225736,0.0
65->15,65,15,0.0,0.0
65->16,65,16,0.0,0.0
65->17,65,17,0.0,0.0
65->18,65,18,0.0,0.0
65->19,65,19,0.0,0.0
65->20,65,20,5.528133,0.0
65->21,65,21,0.978248,0.0
65->22,65,22,6.111092,0.0
65->23,65,23,10.979506,0.0
65->24,65,24,10.979506,0.0
65->25,65,25,10.979506,0.0
65->26,65,26,10.979506,0.0
65->27,65,27,0.0,0.0
65->28,65,28,0.0,0.0
65->29,65,29,6.066674,0.0
65->30,65,30,11.220804,0.0
65->31,65,31,11.220804,0.0
65->32,65,32,11.220804,0.0
65->33,65,33,11.220804,0.0
65->34,65,34,0.0,0.0
65->35,65,35,6.509325,0.0
65->36,65,36,0.0,0.0
65->37,65,37,0.0,0.0
65->38,65,38,0.0,0.0
65->39,65,39,0.0,0.0
65->40,65,40,0.0,0.0
65->41,65,41,0.0,0.0
65->42,65,42,0.0,0.0
65->43,65,43,0.0,0.0
65->44,65,44,0.0,0.0
65->45,65,45,0.0,0.0
65->46,65,46,0.0,0.0
65->47,65,47,0.0,0.0
65->48,65,48,0.0,0.0
65->49,65,49,0.0,0.0
65->50,65,50,0.0,0.0
65->51,65,51,0.0,0.0
65->52,65,52,0.0,0.0
65->53,65,53,0.0,0.0
65->54,65,54,9.048537,0.0
65->55,65,55,0.0,0.0
65->56,65,56,0.0,0.0
65->57,65,57,11.902776,0.0
65->58,65,58,14.019985,0.0
65->59,65,59,12.142594,0.0
65->60,65,60,12.142594,0.0
65->61,65,61,10.181054,0.0
65->62,65,62,0.0,0.0
65->63,65,63,0.0,0.0
65->64,65,64,0.0,0.0
65->66,65,66,0.0,0.0
65->67,65,67,10.781305,0.0
65->68,65,68,0.0,0.0
65->69,65,69,11.633072,0.0
65->70,65,70,0.0,0.0
65->71,65,71,0.0,0.0
65->72,65,72,0.0,0.0
65->73,65,73,0.0,0.0
65->74,65,74,0.0,0.0
66->66,66,66,0.0,0.0
66->1,66,1,0.546584,0.0
66->2,66,2,0.0,0.0
66->3,66,3,1.993297,0.0
66->4,66,4,0.0,0.0
66->5,66,5,0.0,0.0
66->6,66,6,3.935759,0.0
66->7,66,7,0.0,0.0
66->8,66,8,0.0,0.0
66->9,66,9,0.0,0.0
66->10,66,10,0.0,0.0
66->11,66,11,0.0,0.0
66->12,66,12,0.0,0.0
66->13,66,13,5.225736,0.0
66->14,66,14,5.225736,0.0
66->15,66,15,0.0,0.0
66->16,66,16,0.0,0.0
66->17,66,17,0.0,0.0
66->18,66,18,0.0,0.0
66->19,66,19,0.0,0.0
66->20,66,20,5.528133,0.0
66->21,66,21,0.978248,0.0
66->22,66,22,6.111092,0.0
66->23,66,23,10.979506,0.0
66->24,66,24,10.979506,0.0
66->25,66,25,10.979506,0.0
66->26,66,26,10.979506,0.0
66->27,66,27,0.0,0.0
66->28,66,28,0.0,0.0
66->29,66,29,6.066674,0.0
66->30,66,30,11.220804,0.0
66->31,66,31,11.220804,0.0
66->32,66,32,11.220804,0.0
66->33,66,33,11.220804,0.0
66->34,66,34,0.0,0.0
66->35,66,35,6.509325,0.0
66->36,66,36,0.0,0.0
66->37,66,37,0.0,0.0
66->38,66,38,0.0,0.0
66->39,66,39,0.0,0.0
66->40,66,40,0.0,0.0
66->41,66,41,0.0,0.0
66->42,66,42,0.0,0.0
66->43,66,43,0.0,0.0
66->44,66,44,0.0,0.0
66->45,66,45,0.0,0.0
66->46,66,46,0.0,0.0
66->47,66,47,0.0,0.0
66->48,66,48,0.0,0.0
66->49,66,49,0.0,0.0
66->50,66,50,0.0,0.0
66->51,66,51,0.0,0.0
66->52,66,52,0.0,0.0
66->53,66,53,0.0,0.0
66->54,66,54,9.048537,0.0
66->55,66,55,0.0,0.0
66->56,66,56,0.0,0.0
66->57,66,57,11.902776,0.0
66->58,66,58,14.019985,0.0
66->59,66,59,12.142594,0.0
66->60,66,60,12.142594,0.0
66->61,66,61,10.181054,0.0
66->62,66,62,0.0,0.0
66->63,66,63,0.0,0.0
66->64,66,64,0.0,0.0
66->65,66,65,0.0,0.0
66->67,66,67,10.781305,0.0
66->68,66,68,0.0,0.0
66->69,66,69,11.633072,0.0
66->70,66,70,0.0,0.0
66->71,66,71,0.0,0.0
66->72,66,72,0.0,0.0
66->73,66,73,0.0,0.0
66->74,66,74,0.0,0.0
67->67,67,67,0.0,0.0
67->1,67,1,0.541428,0.0
67->2,67,2,0.0,0.0
67->3,67,3,2.007721,0.0
67->4,67,4,0.0,0.0
67->5,67,5,0.0,0.0
67->6,67,6,4.005885,0.0
67->7,67,7,0.0,0.0
67->8,67,8,0.0,0.0
67->9,67,9,0.0,0.0
67->10,67,10,0.0,0.0
67->11,67,11,0.0,0.0
67->12,67,12,0.0,0.0
67->13,67,13,5.383699,0.0
67->14,67,14,5.383699,0.0
67->15,67,15,0.0,0.0
67->16,67,16,0.0,0.0
67->17,67,17,0.0,0.0
67->18,67,18,0.0,0.0
67->19,67,19,0.0,0.0
67->20,67,20,5.685916,0.0
67->21,67,21,0.979881,0.0
67->22,67,22,6.328726,0.0
67->23,67,23,11.91284,0.0
67->24,67,24,11.91284,0.0
67->25,67,25,11.91284,0.0
67->26,67,26,11.91284,0.0
67->27,67,27,0.0,0.0
67->28,67,28,0.0,0.0
67->29,67,29,6.270266,0.0
67->30,67,30,12.547047,0.0
67->31,67,31,12.547047,0.0
67->32,67,32,12.547047,0.0
67->33,67,33,12.547047,0.0
67->34,67,34,0.0,0.0
67->35,67,35,0.0,0.0
67->36,67,36,0.0,0.0
67->37,67,37,0.0,0.0
67->38,67,38,0.0,0.0
67->39,67,39,0.0,0.0
67->40,67,40,0.0,0.0
67->41,67,41,0.0,0.0
67->42,67,42,0.0,0.0
67->43,67,43,0.0,0.0
67->44,67,44,0.0,0.0
67->45,67,45,0.0,0.0
67->46,67,46,0.0,0.0
67->47,67,47,0.0,0.0
67->48,67,48,0.0,0.0
67->49,67,49,0.0,0.0
67->50,67,50,0.0,0.0
67->51,67,51,0.0,0.0
67->52,67,52,0.0,0.0
67->53,67,53,0.0,0.0
67->54,67,54,56.919569,0.0
67->55,67,55,0.0,0.0
67->56,67,56,0.0,0.0
67->57,67,57,12.231377,0.0
67->58,67,58,14.879226,0.0
67->59,67,59,13.339367,0.0
67->60,67,60,13.339367,0.0
67->61,67,61,10.724136,0.0
67->62,67,62,10.834004,0.0
67->63,67,63,10.834004,0.0
67->64,67,64,10.834004,0.0
67->65,67,65,10.834004,0.0
67->66,67,66,10.834004,0.0
67->68,67,68,0.0,0.0
67->69,67,69,194.332498,0.0
67->70,67,70,0.0,0.0
67->71,67,71,0.0,0.0
67->72,67,72,0.0,0.0
67->73,67,73,0.0,0.0
67->74,67,74,0.0,0.0
68->68,68,68,0.0,0.0
68->1,68,1,0.0,0.0
68->2,68,2,0.0,0.0
68->3,68,3,0.0,0.0
68->4,68,4,0.0,0.0
68->5,68,5,0.0,0.0
68->6,68,6,0.0,0.0
68->7,68,7,0.0,0.0
68->8,68,8,0.0,0.0
68->9,68,9,0.0,0.0
68->10,68,10,0.0,0.0
68->11,68,11,0.0,0.0
68->12,68,12,0.0,0.0
68->13,68,13,0.0,0.0
68->14,68,14,0.0,0.0
68->15,68,15,0.0,0.0
68->16,68,16,0.0,0.0
68->17,68,17,0.0,0.0
68->18,68,18,0.0,0.0
68->19,68,19,0.0,0.0
68->20,68,20,0.0,0.0
68->21,68,21,0.0,0.0
68->22,68,22,0.0,0.0
68->23,68,23,0.0,0.0
68->24,68,24,0.0,0.0
68->25,68,25,0.0,0.0
68->26,68,26,0.0,0.0
68->27,68,27,0.0,0.0
68->28,68,28,0.0,0.0
68->29,68,29,0.0,0.0
68->30,68,30,0.0,0.0
68->31,68,31,0.0,0.0
68->32,68,32,0.0,0.0
68->33,68,33,0.0,0.0
68->34,68,34,0.0,0.0
68->35,68,35,0.0,0.0
68->36,68,36,0.0,0.0
68->37,68,37,0.0,0.0
68->38,68,38,0.0,0.0
68->39,68,39,0.0,0.0
68->40,68,40,0.0,0.0
68->41,68,41,0.0,0.0
68->42,68,42,0.0,0.0
68->43,68,43,0.0,0.0
68->44,68,44,0.0,0.0
68->45,68,45,0.0,0.0
68->46,68,46,0.0,0.0
68->47,68,47,0.0,0.0
68->48,68,48,0.0,0.0
68->49,68,49,0.0,0.0
68->50,68,50,0.0,0.0
68->51,68,51,0.0,0.0
68->52,68,52,0.0,0.0
68->53,68,53,0.0,0.0
68->54,68,54,0.0,0.0
68->55,68,55,0.0,0.0
68->56,68,56,0.0,0.0
68->57,68,57,0.0,0.0
68->58,68,58,0.0,0.0
68->59,68,59,0.0,0.0
68->60,68,60,0.0,0.0
68->61,68,61,0.0,0.0
68->62,68,62,0.0,0.0
68->63,68,63,0.0,0.0
68->64,68,64,0.0,0.0
68->65,68,65,0.0,0.0
68->66,68,66,0.0,0.0
68->67,68,67,0.0,0.0
68->69,68,69,0.0,0.0
68->70,68,70,0.0,0.0
68->71,68,71,0.0,0.0
68->72,68,72,0.0,0.0
68->73,68,73,0.0,0.0
68->74,68,74,0.0,0.0
69->69,69,69,0.0,0.0
69->1,69,1,0.580411,0.0
69->2,69,2,0.0,0.0
69->3,69,3,2.225744,0.0
69->4,69,4,0.0,0.0
69->5,69,5,0.0,0.0
69->6,69,6,5.385822,0.0
69->7,69,7,0.0,0.0
69->8,69,8,0.0,0.0
69->9,69,9,0.0,0.0
69->10,69,10,0.0,0.0
69->11,69,11,0.0,0.0
69->12,69,12,0.0,0.0
69->13,69,13,12.417476,0.0
69->14,69,14,12.417476,0.0
69->15,69,15,0.0,0.0
69->16,69,16,0.0,0.0
69->17,69,17,0.0,0.0
69->18,69,18,0.0,0.0
69->19,69,19,0.0,0.0
69->20,69,20,8.490513,0.0
69->21,69,21,3.624397,0.0
69->22,69,22,57.006301,0.0
69->23,69,23,0.0,0.0
69->24,69,24,0.0,0.0
69->25,69,25,0.0,0.0
69->26,69,26,0.0,0.0
69->27,69,27,0.0,0.0
69->28,69,28,0.0,0.0
69->29,69,29,16.350051,0.0
69->30,69,30,44.807886,0.0
69->31,69,31,44.807886,0.0
69->32,69,32,44.807886,0.0
69->33,69,33,44.807886,0.0
69->34,69,34,0.0,0.0
69->35,69,35,0.0,0.0
69->36,69,36,0.0,0.0
69->37,69,37,0.0,0.0
69->38,69,38,0.0,0.0
69->39,69,39,0.0,0.0
69->40,69,40,0.0,0.0
69->41,69,41,0.0,0.0
69->42,69,42,0.0,0.0
69->43,69,43,0.0,0.0
69->44,69,44,0.0,0.0
69->45,69,45,0.0,0.0
69->46,69,46,0.0,0.0
69->47,69,47,0.0,0.0
69->48,69,48,0.0,0.0
69->49,69,49,0.0,0.0
69->50,69,50,0.0,0.0
69->51,69,51,0.0,0.0
69->52,69,52,0.0,0.0
69->53,69,53,0.0,0.0
69->54,69,54,624.560928,0.0
69->55,69,55,0.0,0.0
69->56,69,56,0.0,0.0
69->57,69,57,43.638067,0.0
69->58,69,58,141.860661,0.0
69->59,69,59,57.598934,0.0
69->60,69,60,57.598934,0.0
69->61,69,61,28.856281,0.0
69->62,69,62,28.685999,0.0
69->63,69,63,28.685999,0.0
69->64,69,64,28.685999,0.0
69->65,69,65,28.685999,0.0
69->66,69,66,28.685999,0.0
69->67,69,67,310.301041,0.0
69->68,69,68,0.0,0.0
69->70,69,70,0.0,0.0
69->71,69,71,0.0,0.0
69->72,69,72,0.0,0.0
69->73,69,73,0.0,0.0
69->74,69,74,0.0,0.0
70->70,70,70,0.0,0.0
70->1,70,1,0.0,0.0
70->2,70,2,0.0,0.0
70->3,70,3,0.0,0.0
70->4,70,4,0.0,0.0
70->5,70,5,0.0,0.0
70->6,70,6,0.0,0.0
70->7,70,7,0.0,0.0
70->8,70,8,0.0,0.0
70->9,70,9,0.0,0.0
70->10,70,10,0.0,0.0
70->11,70,11,0.0,0.0
70->12,70,12,0.0,0.0
70->13,70,13,0.0,0.0
70->14,70,14,0.0,0.0
70->15,70,15,0.0,0.0
70->16,70,16,0.0,0.0
70->17,70,17,0.0,0.0
70->18,70,18,0.0,0.0
70->19,70,19,0.0,0.0
70->20,70,20,0.0,0.0
70->21,70,21,0.0,0.0
70->22,70,22,0.0,0.0
70->23,70,23,0.0,0.0
70->24,70,24,0.0,0.0
70->25,70,25,0.0,0.0
70->26,70,26,0.0,0.0
70->27,70,27,0.0,0.0
70->28,70,28,0.0,0.0
70->29,70,29,0.0,0.0
70->30,70,30,0.0,0.0
70->31,70,31,0.0,0.0
70->32,70,32,0.0,0.0
70->33,70,33,0.0,0.0
70->34,70,34,0.0,0.0
70->35,70,35,0.0,0.0
70->36,70,36,0.0,0.0
70->37,70,37,0.0,0.0
70->38,70,38,0.0,0.0
70->39,70,39,0.0,0.0
70->40,70,40,0.0,0.0
70->41,70,41,0.0,0.0
70->42,70,42,0.0,0.0
70->43,70,43,0.0,0.0
70->44,70,44,0.0,0.0
70->45,70,45,0.0,0.0
70->46,70,46,0.0,0.0
70->47,70,47,0.0,0.0
70->48,70,48,0.0,0.0
70->49,70,49,0.0,0.0
70->50,70,50,0.0,0.0
70->51,70,51,0.0,0.0
70->52,70,52,0.0,0.0
70->53,70,53,0.0,0.0
70->54,70,54,0.0,0.0
70->55,70,55,0.0,0.0
70->56,70,56,0.0,0.0
70->57,70,57,0.0,0.0
70->58,70,58,0.0,0.0
70->59,70,59,0.0,0.0
